FECHA;Semana;Zona;Unidad;Nombre_Unidad;Real;Costo_Ha;Atencion_Plantacion;C_Riego;C_Mano_Obra_Riego;C_Mantenimiento_Riego;C_Combustible;C_Control_Sigatoca;C_Aplicacion_Aerea;C_Deshoje;C_Costos_Productos;C_Fertilizacion;C_Sacos_Fert;C_ManodeObra_Fert;C_Transporte_Fert;C_Administracion_Hacienda;Sueldos;Servicios_Basicos;C_Empaque_Fijo;Mantenimiento_Empacadora;Mantenimiento_Equipo;C_Logistica;Transporte;Materiales;Reclasificaciones_Transporte;Reclasificaciones_Materiales;C_Empaque_Variable;C_Cosecha;C_Transporte;C_Depreciaciones;Total_Cajas;Total_Hectareas;Racimo_Rechazado;Total_Peso_Caja;Promedio_Peso_Caja;Tipo_Suelo;Incidencia_Sigatoka;Temperatura_C;Precipitacion_mm;Evotranspiracion;Humedad;Ausentismo_Agricola;Ausentismo_Justificado_Agricola;Ausentismo_Injustificado_Agricola;RotPerson_Salida_Todos_Motivos_Agricola;Pago_Labor_Persona;Pago_Por_Cuenta;Vacante_Labor
1/09/20;40;Zona San Camilo;2137;Hacienda Oasis;7,474910557;976,223097;129567;19946;6588;7835;5523;15047;2932;3828;8287;29664;26238;1537;1889;19641;15836;-754;3978;3669;309;62958;11630;52387;0;-1059;14640;12131;13519;16265;28201,2739;176,6000011;0,024252;0;0;0;694,34;31,25357103;0;13,375;0,178910002;0;0;0;0,050633;0;0;0
1/10/20;44;Zona San Camilo;2137;Hacienda Oasis;6,689851952;1098,425814;146659;15604;7363;4055;4186;18214;6939;4525;6750;27690;22144;2333;3213;21319;16560;899;7818;7468;350;59942;13452;47710;0;-1220;23535;18571;16665;16537;37301,2739;176,6000011;0,029451;0;0;0;2532,56;33,18285675;10,4;16,17142849;0,361859995;0;0;0;0,006536;0;0;0
1/11/20;49;Zona San Camilo;2137;Hacienda Oasis;6,158002714;1027,42355;127961;12396;5940;1674;4782;15175;7104;3729;4342;23714;21043;1224;1447;25910;14524;342;9054;6200;2854;57694;16357;43889;0;-2552;20964;14657;17804;16370;37905,3097;176,6000011;0,041379;0;0;0;1800,28;32,92857122;0;15,25;0,357249998;0;0;0;0;0;0;0
1/12/20;53;Zona San Camilo;2137;Hacienda Oasis;5,26728323;1032,112111;139980;10187;2505;6533;1149;28980;11704;3944;13332;12051;9362;959;1730;21777;15832;408;1558;1021;537;60105;18780;43309;0;-1984;28720;21772;20510;16487;47755,7384;176,6000011;0,018473;0;0;0;2716,46;31,86285706;47,2;12,6;0,380259997;0;0;0;0,006849;0;0;0
1/01/21;53;Zona San Camilo;2137;Hacienda Oasis;7,030865579;918,2729275;122590;4431;515;3856;60;40600;15885;3544;21171;18480;13315;1220;3945;17346;13734;337;618;25;593;67755;22568;46975;0;-1788;18070;13860;26513;18982;30816,2626;176,6000011;0,029842;0;0;0;2017,67;32,10999966;135,75;13,5;0,410399996;6,713286713;4,335664336;2,377622378;0;0;0;0
1/02/21;8;Zona San Camilo;2137;Hacienda Oasis;7,062767715;968,0577516;127871;2309;515;1794;0;38613;15844;3492;19277;22057;17554;1572;2931;19812;14635;597;2286;2283;3;67999;17840;51743;0;-1584;18439;15021;20771;18982;31469,108;176,6000011;0,028966;0;0;0;3006,89;32,06428623;94;13,5;0,423999995;6,958041958;3,111888112;3,846153846;0,041958;0;0;0
1/03/21;13;Zona San Camilo;2137;Hacienda Oasis;7,11220082;1075,707808;143316;897;516;381;0;34663;13096;3531;18036;26626;22089;2333;2204;22644;19567;-483;3056;474;2582;76621;18136;59945;0;-1460;18454;13575;20340;18939;33763,8104;176,6000011;0,034451;0;0;0;986,67;33,29642773;144,5;15,5;0,423999995;9,013605442;5,510204082;3,503401361;0;0;0;0
1/04/21;17;Zona San Camilo;2137;Hacienda Oasis;6,363613796;995,7757583;134373;4499;619;3880;0;40270;14233;4792;21245;8115;4341;1576;2198;18485;14094;550;1082;49;1033;65114;22862;44238;0;-1986;23069;18338;25060;18841;37733,7481;176,6000011;0,035575;0;0;0;2520,26;31,95714264;101,8;13,4;0,391300005;5,367647059;3,455882353;1,911764706;0,007143;0;0;0
1/05/21;22;Zona San Camilo;2137;Hacienda Oasis;6,140915176;961,5515229;127806;5372;1752;3036;584;37238;15519;4454;17265;22765;19021;1712;2032;19316;16136;359;457;8;449;66303;18120;50305;0;-2122;20817;18077;20152;19007;36936,5141;176,6000011;0,031819;0;0;0;1415,89;30,35357141;21;10,125;0,385000005;4,732824427;4,27480916;0,458015267;0,044118;0;0;0
1/06/21;26;Zona San Camilo;2137;Hacienda Oasis;6,018042803;1026,041896;140325;12618;5121;3714;3783;24641;9013;4019;11609;26624;20936;2358;3330;18595;15310;390;114;-65;179;73810;19371;55743;0;-1304;18350;14677;22701;18798;38816,1081;176,6000011;0,021949;0;0;0;412;30,07857132;1,25;11,625;0,363700002;5,04587156;4,174311927;0,871559633;0,014493;0;0;0
1/07/21;30;Zona San Camilo;2137;Hacienda Oasis;6,081532268;1040,843708;134255;27589;6014;15884;5691;20442;7039;3000;10403;21426;17708;1408;2310;19568;16056;392;741;437;304;59209;20884;39598;0;-1273;25159;20352;23194;26089;41142,263;176,6000011;0,021106;0;0;0;1796,76;29,82000008;0,6;11,9;0,365680003;6,351351351;5,09009009;1,261261261;0;0;0;0
1/08/21;35;Zona San Camilo;2137;Hacienda Oasis;5,887345659;856,3533356;106486;13811;4466;4187;5158;15968;5618;3958;6392;21991;19923;525;1543;17032;13532;373;562;79;483;52336;19529;34412;0;-1605;17908;13515;21072;26389;34342,1317;176,6000011;0,019792;0;0;0;2853,56;30,54285669;0;12,125;0,355674997;6,635514019;5,981308411;0,654205607;0;0;0;0
1/09/21;39;Zona San Camilo;2137;Hacienda Oasis;6,317814434;1031,064546;124642;10949;5031;1701;4217;17744;5868;4744;7132;25401;22801;680;1920;21764;14420;494;8733;7120;1613;64456;16136;49615;0;-1295;22995;20109;18056;26155;38197,7031;176,6000011;0,021719;0;0;0;1354,03;31,24285736;3,4;13,8;0,350600004;6,25;5,55;0,7;0;0;0;0
1/10/21;43;Zona San Camilo;2137;Hacienda Oasis;5,604966767;862,3839131;105602;9965;4082;1014;4869;19154;5508;4470;9176;18600;15733;429;2438;18932;15041;393;1123;852;271;46491;15333;32598;0;-1440;19957;12756;17771;25849;35743,8337;176,6000011;0,023537;0;0;0;3248,13;31,83214235;16;13,5;0,353250004;3,608247423;2,989690722;0,618556701;0;0;0;0
1/11/21;48;Zona San Camilo;2137;Hacienda Oasis;5,968287431;843,7882167;103430;7786;3171;970;3645;12841;5101;4030;3710;31605;28797;684;2124;17602;14864;295;431;216;215;61377;19769;42730;0;-1122;17669;13767;21893;26774;33546,9768;176,6000011;0,027007;0;0;0;912,41;30,61428642;0,75;11,625;0,341499992;3,595505618;2,528089888;1,06741573;0;0;0;0
1/12/21;52;Zona San Camilo;2137;Hacienda Oasis;6,666655931;1169,92638;156167;14536;2895;8528;3113;25517;6289;4472;14756;37363;35325;958;1080;19869;16046;359;4007;3133;874;82751;17776;66254;0;-1279;23993;18653;18856;25721;40054,7145;176,6000011;0,020189;0;0;0;895,22;30,27999992;39,6;11,5;0,397040004;5,459770115;4,137931034;1,32183908;0;0;0;0
1/01/22;52;Zona San Camilo;2137;Hacienda Oasis;5,766567851;801,2400856;92678;3258;726;1827;705;23935;13627;3470;6838;6678;5232;491;955;16644;14872;248;5332;4583;749;42305;22010;21682;0;-1387;18581;14745;22965;25637;34133,8219;176,6000011;0,020364;0;0;0;855,15;32,61428595;111,5;13,625;0,475499995;8,795180723;5,963855422;2,831325301;0,023529;0;0;0
1/02/22;9;Zona San Camilo;2137;Hacienda Oasis;8,119196626;1308,742914;188445;2738;547;2191;0;61220;15248;3270;42702;55483;49658;2389;3436;14355;11802;323;601;116;485;134350;18617;116960;0;-1227;20290;14843;22053;25726;35086,4763;176,6000011;0,016766;0;0;0;478,26;31,76785803;96;11,875;0,487750001;3,376623377;2,792207792;0,584415584;0,02439;0;0;0
1/03/22;13;Zona San Camilo;2137;Hacienda Oasis;6,87658965;1062,264999;145285;1198;657;541;0;28809;12767;4063;11979;36376;31684;1563;3129;15131;12732;365;595;480;115;79491;12665;68794;0;-1968;25455;17944;15794;25766;35433,2616;176,6000011;0,014577;0;0;0;645,87;33,18285675;130;15,2;0,496019989;4,010989011;2,747252747;1,263736264;0,012987;0;0;0
1/04/22;17;Zona San Camilo;2137;Hacienda Oasis;6,258463493;961,7780235;126858;2936;520;2416;0;38500;14011;3269;21220;26069;23402;1529;1138;15486;11903;399;585;68;517;87185;27044;62281;0;-2140;20797;15164;28182;26132;37206,4166;176,6000011;0,015181;0;0;0;593,56;32,64285755;112,75;14;0,489425004;3,579545455;2,556818182;1,022727273;0;0;0;0
1/05/22;22;Zona San Camilo;2137;Hacienda Oasis;6,09931671;919,1619422;120764;6501;575;5892;34;37776;13069;3332;21375;13746;6344;313;7089;14590;12007;336;393;111;282;60519;19399;43139;0;-2019;20068;14483;26488;25791;35458,726;176,6000011;0,017919;0;0;0;733,4;30,72857141;28,5;10,75;0,448249996;3,085106383;2,234042553;0,85106383;0;0;0;0
1/06/22;26;Zona San Camilo;2137;Hacienda Oasis;7,027960742;973,9694164;131141;4859;685;4174;0;26697;10432;4274;11991;39606;36259;1765;1582;14285;10790;278;635;199;436;74143;15994;59372;0;-1223;21781;14971;17576;25820;31979,2623;176,6000011;0,016234;0;0;0;89,67;29,74285736;13,2;9,9;0,370399994;5,166666667;4,722222222;0,444444444;0;0;0;0
1/07/22;30;Zona San Camilo;2137;Hacienda Oasis;6,735001196;817,0328375;1,00E+05;20565;2246;16569;1750;19368;7071;2924;9373;7974;6511;353;1110;15246;11880;321;2991;2821;170;42961;17591;26413;0;-1043;18974;12453;18701;25947;28701,7024;176,6000011;0,014744;832319,8976;41,15505823;0;131,37;29,69999933;11;9,875;0,370474994;4,529411765;4;0,529411765;0,011494;0;0;0
1/08/22;35;Zona San Camilo;2137;Hacienda Oasis;5,535550734;803,0747402;94369;-541;2463;-5303;2299;12738;4659;3029;5050;21335;19048;728;1559;16155;11972;336;4916;3351;1565;59523;19780;41153;0;-1410;20090;13558;21339;26280;35272,1905;176,6000011;0,017318;1190206,995;41,29078908;0;320,44;30,77857113;0;11,75;0,358899996;5,114942529;4,367816092;0,747126437;0,011765;0;0;0
1/09/22;39;Zona San Camilo;2137;Hacienda Oasis;6,308323842;924,303505;116347;9294;4619;2303;2372;11177;3361;3912;3904;33645;25149;3894;4602;18867;15510;398;1573;53;1520;55275;14832;41530;0;-1087;22849;13941;19434;26254;34058,8095;176,6000011;0,014275;452476,6991;39,3766164;0;296,82;30,5771431;0;10,9;0,362599993;3,793103448;3,16091954;0,632183908;0;0;0;0
1/10/22;44;Zona San Camilo;2137;Hacienda Oasis;5,980149525;836,5005611;107251;10371;3948;3366;3057;11925;4480;3470;3975;27429;22948;1238;3243;14618;11186;342;119;24;95;57042;16076;42331;0;-1365;21189;14164;19319;25579;33302,679;176,6000011;0,011303;680467,6981;41,48940297;0;222,05;30,02499962;0;12,48214293;0,367649995;4;3,529411765;0,470588235;0,011236;0;0;0
1/11/22;48;Zona San Camilo;2137;Hacienda Oasis;5,625695721;793,4541287;100279;9864;4371;1551;3942;17840;5974;4054;7812;23197;21951;791;455;14230;10949;299;35;24;11;52659;14110;39618;0;-1069;17449;13054;14565;25471;32838,0718;176,6000011;0,009793;644719,2988;41,19085732;0;6,28;31,49642849;1,25;12,5;0,369824998;5,058823529;4,352941176;0,705882353;0;0;0;0
1/12/22;52;Zona San Camilo;2137;Hacienda Oasis;6,396420398;957,0611492;124413;11559;3541;3980;4038;18523;6324;5161;7038;27920;24454;1582;1884;14780;10283;323;2070;11;2059;57705;16284;43545;0;-2124;25118;15309;18168;25560;35289,738;176,6000011;0,010183;931115,7978;41,79530469;0;25,69;32,18000031;42,8;13,8;0,384519994;4,647058824;3,588235294;1,058823529;0,023529;0;0;0
1/01/23;52;Zona San Camilo;2137;Hacienda Oasis;5,903163001;897,4971632;113948;1335;838;231;266;37062;14147;4053;18862;18246;17062;627;557;13417;11012;337;203;143;60;66425;18138;49608;0;-1321;20512;12188;18695;30702;35461,6669;176,6000011;0,008823;1093846,698;40,69521552;0;479,06;32,79642868;72;14,625;0,429299995;3,915662651;2,951807229;0,963855422;0;0;0;0
1/02/23;9;Zona San Camilo;2137;Hacienda Oasis;6,949519739;892,208375;111022;931;925;-390;396;29150;12528;4053;12569;18459;17222;654;583;14029;11213;357;1485;954;531;62131;14799;48790;0;-1458;18873;10838;15382;30763;29077,405;176,6000011;0,007742;802598,6977;42,45880007;0;522,64;32,50357056;69;15,75;0,433499999;2,470588235;1,529411765;0,941176471;0;0;0;0
1/03/23;13;Zona San Camilo;2137;Hacienda Oasis;7,694441863;1068,516415;143577;2012;1244;461;307;30421;9604;5066;15751;32397;30092;1188;1117;14251;12307;356;233;2;231;79044;17029;63595;0;-1580;21981;13724;18146;30127;31377,7145;176,6000011;0,00912;976778,1973;42,26464442;0;651,49;33,67999954;162;16,2;0,44788;3,882352941;2,941176471;0,941176471;0;0;0;0
1/04/23;17;Zona San Camilo;2137;Hacienda Oasis;5,889408992;869,9263819;108674;4765;578;4080;107;32987;10898;4024;18065;1957;1078;325;554;14129;12525;320;215;0;215;43295;15416;29355;0;-1476;20989;12411;15970;29805;34374,4169;176,6000011;0,009282;636661,2986;43,82305194;0;524,56;34,88214397;184,75;18,125;0,486324996;5;3,764044944;1,235955056;0;0;0;0
1/05/23;22;Zona San Camilo;2137;Hacienda Oasis;6,939138143;1082,746313;148913;3214;549;2615;50;30381;14018;4065;12298;26261;22615;1353;2293;13553;11700;366;586;230;356;67035;19130;49402;0;-1497;20224;11267;21423;27736;34850,7257;176,6000011;0,009906;760056,5981;39,09957293;0;536,4;33,29999924;110;14;0,463574998;5,111111111;4,388888889;0,722222222;0;0;0;0
1/06/23;26;Zona San Camilo;2137;Hacienda Oasis;6,817375495;1174,450729;159164;1391;693;698;0;34326;14228;4998;15100;36122;29344;4083;2695;14012;11217;423;5859;5775;84;77408;17116;62515;0;-2223;27248;15931;19811;27531;39267,7505;176,6000011;0,010302;720551,7991;39,39594309;0;635,96;33,19542923;105,2;13,9;0,49418;5,376344086;3,870967742;1,505376344;0;0;0;0
1/07/23;31;Zona San Camilo;2137;Hacienda Oasis;6,348686767;1104,513017;150225;1606;577;1029;0;36038;15471;4059;16508;17809;12299;2228;3282;15193;11912;369;398;236;162;61086;18824;44091;0;-1829;25463;14288;22106;26977;39950,3093;176,6000011;0,007778;622281,4984;40,89114853;0;519,58;32,9928565;61,75;13,375;0,491775006;5,27173913;3,967391304;1,304347826;0;0;0;0
1/08/23;35;Zona San Camilo;2137;Hacienda Oasis;5,34505358;989,45073;133310;8421;3167;2640;2614;33027;14864;4988;13175;16879;14264;1529;1086;13939;11640;382;285;191;94;56496;22462;36464;0;-2430;31169;17510;23548;26749;46001,0356;176,6000011;0,008893;623660,3982;37,73813374;0;624,95;32,9071434;1,4;12,4;0,370479995;3,854166667;2,96875;0,885416667;0;0;0;0
1/09/23;39;Zona San Camilo;2137;Hacienda Oasis;7,002729453;973,6523156;128349;10331;3580;2088;4663;33689;14090;4178;15421;17303;12926;1930;2447;16284;13996;345;441;345;96;61859;18437;44607;0;-1185;21944;12585;20884;26407;32117,9051;176,6000011;0,009251;990918,4979;39,67482775;0;486,3;33,98214245;14,75;15,375;0,378750004;4,090909091;3,282828283;0,808080808;0;0;0;0
1/10/23;44;Zona San Camilo;2137;Hacienda Oasis;6,41445928;974,813131;127121;7115;2480;1273;3362;30559;14012;4046;12501;25031;20597;1955;2479;16020;14105;301;2589;2429;160;57601;15552;43410;0;-1361;23180;12511;18031;26290;34826,7859;176,6000011;0,010136;818548,1995;39,46902934;0;449,76;32,92142916;33,5;13,75;0,383874997;5,858585859;4,848484848;1,01010101;0;0;0;0
1/11/23;48;Zona San Camilo;2137;Hacienda Oasis;6,770512414;1069,915056;143464;9346;4441;551;4354;29230;12865;5115;11250;22070;19116;2164;790;18009;15397;818;407;194;213;61359;18746;44102;0;-1489;29795;15493;19536;26980;37365,1187;176,6000011;0,00897;591240,7986;39,84102416;0;295,92;32,58457146;2,2;13,4;0,358700001;3,62244898;2,448979592;1,173469388;0,010101;0;0;0
1/12/23;52;Zona San Camilo;2137;Hacienda Oasis;6,537938642;1027,332949;133610;2948;760;1559;629;32667;16915;4088;11664;22131;18563;1841;1727;18464;14719;271;2177;0;2177;58016;15522;44874;0;-2380;22945;13462;17249;26973;35692,5956;176,6000011;0,01018;0;0;0;428,5;31,96785784;74;12,25;0,424149998;7,448979592;6,020408163;1,428571429;0;0;0;0
1/01/24;5;Zona San Camilo;2137;Hacienda Oasis;5,522671408;904,8187939;115492;591;591;0;0;35910;19136;4106;12668;21302;18419;1448;1435;17028;13895;312;343;32;311;61983;20337;43381;0;-1735;24227;14564;21772;26820;39640,0553;176,6000011;0,010359;0;0;0;325,23;31,85571432;171,5;11,375;0,484099999;6,494845361;4,639175258;1,855670103;0;0;0;0
1/02/24;9;Zona San Camilo;2137;Hacienda Oasis;6,00892459;922,9841392;119294;738;738;0;0;31290;11842;5105;14343;19994;17328;1763;903;16457;13190;304;280;250;30;58691;17341;43207;0;-1857;30752;16388;18244;26820;37857,0236;176,6000011;0,010959;0;0;0;373,4;34,03714371;142,6;16,1;0,523660004;4,53125;3,072916667;1,458333333;0;0;0;0
1/03/24;13;Zona San Camilo;2137;Hacienda Oasis;6,282329079;930,5605831;114728;591;591;0;0;34142;16326;4126;13690;20609;17326;1349;1934;16389;13645;221;6280;6250;30;58833;20773;39765;0;-1705;25467;12235;22707;26816;35466,4643;176,6000011;0,013722;0;0;0;219,8;34,75714302;108,5;17;0,504500002;6,5625;4,270833333;2,291666667;0;0;0;0
1/04/24;18;Zona San Camilo;2137;Hacienda Oasis;5,442447599;903,0407645;109779;615;591;24;0;30773;15228;4100;11445;20488;17959;1407;1122;18380;14541;245;4283;2983;1300;57076;18720;40160;0;-1804;25559;12771;19842;26816;39784,8571;176,6000011;0,019545;0;0;0;130,94;33,68392849;108,5;14,75;0,44145;8,829787234;5,159574468;3,670212766;0,010417;0;0;0
1/05/24;22;Zona San Camilo;2137;Hacienda Oasis;6,647829773;1013,980741;132548;1586;741;830;15;39766;15409;5140;19217;20534;17514;1739;1281;17189;12773;191;2365;2335;30;68524;18441;51514;0;-1431;31552;15738;19722;26816;36824,0476;176,6000011;0,015213;1055942,299;39,36557928;0;237,48;31,37428627;36,8;11,5;0,460260004;4,662921348;3,258426966;1,404494382;0,032258;0;0;0
1/06/24;26;Zona San Camilo;2137;Hacienda Oasis;6,582559996;873,0464272;106245;4738;890;3471;377;25634;11825;4125;9684;20322;17636;1773;913;18619;13279;247;2332;2195;137;52334;14738;38961;0;-1365;22533;11593;15651;26845;30845,75;176,6000011;0,004103;463252,1995;37,73641247;0;118,72;30,29999924;0;9;0,416000009;5,344827586;3,505747126;1,83908046;0;0;0;0
1/07/24;31;Zona San Camilo;2137;Hacienda Oasis;;1104,513017;150225;1606;577;1029;0;36038;15471;4059;16508;17809;12299;2228;3282;15193;11912;369;398;236;162;61086;18824;44091;0;-1829;25463;14288;22106;26977;39950,3093;176,6000011;0,007778;622281,4984;40,89114853;0;519,58;32,9928565;61,75;13,375;0,491775006;5,27173913;3,967391304;1,304347826;0;0;0;0
1/08/24;35;Zona San Camilo;2137;Hacienda Oasis;;989,45073;133310;8421;3167;2640;2614;33027;14864;4988;13175;16879;14264;1529;1086;13939;11640;382;285;191;94;56496;22462;36464;0;-2430;31169;17510;23548;26749;46001,0356;176,6000011;0,008893;623660,3982;37,73813374;0;624,95;32,9071434;1,4;12,4;0,370479995;3,854166667;2,96875;0,885416667;0;0;0;0
1/09/24;40;Zona San Camilo;2137;Hacienda Oasis;;973,6523156;128349;10331;3580;2088;4663;33689;14090;4178;15421;17303;12926;1930;2447;16284;13996;345;441;345;96;61859;18437;44607;0;-1185;21944;12585;20884;26407;32117,9051;176,6000011;0,009251;990918,4979;39,67482775;0;486,3;33,98214245;14,75;15,375;0,378750004;4,090909091;3,282828283;0,808080808;0;0;0;0
1/10/24;44;Zona San Camilo;2137;Hacienda Oasis;;974,813131;127121;7115;2480;1273;3362;30559;14012;4046;12501;25031;20597;1955;2479;16020;14105;301;2589;2429;160;57601;15552;43410;0;-1361;23180;12511;18031;26290;34826,7859;176,6000011;0,010136;818548,1995;39,46902934;0;449,76;32,92142916;33,5;13,75;0,383874997;5,858585859;4,848484848;1,01010101;0;0;0;0
1/11/24;48;Zona San Camilo;2137;Hacienda Oasis;;1069,915056;143464;9346;4441;551;4354;29230;12865;5115;11250;22070;19116;2164;790;18009;15397;818;407;194;213;61359;18746;44102;0;-1489;29795;15493;19536;26980;37365,1187;176,6000011;0,00897;591240,7986;39,84102416;0;295,92;32,58457146;2,2;13,4;0,358700001;3,62244898;2,448979592;1,173469388;0,010101;0;0;0
1/12/24;52;Zona San Camilo;2137;Hacienda Oasis;;1027,332949;133610;2948;760;1559;629;32667;16915;4088;11664;22131;18563;1841;1727;18464;14719;271;2177;0;2177;58016;15522;44874;0;-2380;22945;13462;17249;26973;35692,5956;176,6000011;0,01018;0;0;0;428,5;31,96785784;74;12,25;0,424149998;7,448979592;6,020408163;1,428571429;0;0;0;0
1/01/25;5;Zona San Camilo;2137;Hacienda Oasis;;904,8187939;115492;591;591;0;0;35910;19136;4106;12668;21302;18419;1448;1435;17028;13895;312;343;32;311;61983;20337;43381;0;-1735;24227;14564;21772;26820;39640,0553;176,6000011;0,010359;0;0;0;325,23;31,85571432;171,5;11,375;0,484099999;6,494845361;4,639175258;1,855670103;0;0;0;0
1/02/25;9;Zona San Camilo;2137;Hacienda Oasis;;922,9841392;119294;738;738;0;0;31290;11842;5105;14343;19994;17328;1763;903;16457;13190;304;280;250;30;58691;17341;43207;0;-1857;30752;16388;18244;26820;37857,0236;176,6000011;0,010959;0;0;0;373,4;34,03714371;142,6;16,1;0,523660004;4,53125;3,072916667;1,458333333;0;0;0;0
1/03/25;14;Zona San Camilo;2137;Hacienda Oasis;;930,5605831;114728;591;591;0;0;34142;16326;4126;13690;20609;17326;1349;1934;16389;13645;221;6280;6250;30;58833;20773;39765;0;-1705;25467;12235;22707;26816;35466,4643;176,6000011;0,013722;0;0;0;219,8;34,75714302;108,5;17;0,504500002;6,5625;4,270833333;2,291666667;0;0;0;0
1/04/25;18;Zona San Camilo;2137;Hacienda Oasis;;903,0407645;109779;615;591;24;0;30773;15228;4100;11445;20488;17959;1407;1122;18380;14541;245;4283;2983;1300;57076;18720;40160;0;-1804;25559;12771;19842;26816;39784,8571;176,6000011;0,019545;0;0;0;130,94;33,68392849;108,5;14,75;0,44145;8,829787234;5,159574468;3,670212766;0,010417;0;0;0
1/05/25;22;Zona San Camilo;2137;Hacienda Oasis;;1013,980741;132548;1586;741;830;15;39766;15409;5140;19217;20534;17514;1739;1281;17189;12773;191;2365;2335;30;68524;18441;51514;0;-1431;31552;15738;19722;26816;36824,0476;176,6000011;0,015213;1055942,299;39,36557928;0;237,48;31,37428627;36,8;11,5;0,460260004;4,662921348;3,258426966;1,404494382;0,032258;0;0;0
1/06/25;27;Zona San Camilo;2137;Hacienda Oasis;;873,0464272;106245;4738;890;3471;377;25634;11825;4125;9684;20322;17636;1773;913;18619;13279;247;2332;2195;137;52334;14738;38961;0;-1365;22533;11593;15651;26845;30845,75;176,6000011;0,004103;463252,1995;37,73641247;0;118,72;30,29999924;0;9;0,416000009;5,344827586;3,505747126;1,83908046;0;0;0;0
1/01/20;5;Zona San Camilo;2156;Hacienda Oasis II;4,314969193;868,9635506;122117;1849;1105;174;570;37356;16448;4240;16668;23767;21141;1365;1261;14992;15940;506;457;81;376;69859;20340;51086;0;-1567;33886;25178;21601;12411;53706,5248;175,3099999;0,006273;0;0;0;993,14;34,32857208;108,8;21;0;0;0;0;0;0;0;0
1/02/20;9;Zona San Camilo;2156;Hacienda Oasis II;5,371059604;854,6916893;115418;5705;976;2166;2563;33818;14169;3401;16248;19262;17022;1011;1229;14899;14136;348;484;214;270;61833;13719;49398;0;-1284;23093;16309;14948;17139;37787,1435;175,3099999;0,00662;0;0;0;649,5;34,50357151;185,5;21,125;0;0;0;0;0;0;0;0
1/03/20;14;Zona San Camilo;2156;Hacienda Oasis II;4,382322187;799,4352863;107493;2873;822;1739;312;31166;14663;3057;13446;17364;13265;919;3180;14542;14305;432;100;194;-94;52957;15846;39011;0;-1900;27166;18258;19026;17192;45961,7051;175,3099999;0,006967;0;0;0;1254,54;34,31071377;90;20,5;0;0;0;0;0;0;0;0
1/04/20;18;Zona San Camilo;2156;Hacienda Oasis II;4,962348892;851,2292513;111836;5053;745;3495;813;23258;5737;3881;13640;13902;12504;858;540;15868;13379;328;3132;8;3124;59391;15761;45264;0;-1634;29246;21805;16301;17087;43536,036;175,3099999;0,009792;0;0;0;1193,71;33,70285797;86,8;18,73999996;0;0;0;0;0,007092;0;0;0
1/05/20;22;Zona San Camilo;2156;Hacienda Oasis II;5,498490426;944,9546521;131954;8836;976;7313;547;37157;15526;3448;18183;14551;12278;865;1408;14189;13230;327;411;58;353;58482;11132;49119;0;-1769;20691;16048;12540;17022;38834,477;175,3099999;0,034293;0;0;0;1020,3;30,95714283;49,5;11,4749999;0;0;0;0;0,007042;0;0;0
1/06/20;27;Zona San Camilo;2156;Hacienda Oasis II;5,218174004;924,3169246;129299;8741;2419;4671;1651;28031;7527;3568;16936;19652;16878;1341;1433;14252;12720;85;-57;41;-98;74731;16947;59849;0;-2065;22670;16746;18380;17270;41854,6794;175,3099999;0,034253;0;0;0;1154,42;29,39642859;12,5;9,75;0;0;0;0;0,007194;0;0;0
1/07/20;31;Zona San Camilo;2156;Hacienda Oasis II;5,241571806;1068,706862;150973;14858;6534;4742;3582;16134;5394;4490;6250;32898;27727;3237;1934;14172;16566;120;209;38;171;53364;13853;41443;0;-1932;27973;20907;15787;17309;47712,4056;175,3099999;0,020204;0;0;0;1089,54;28,97999992;0;9,9;0;0;0;0;0;0;0;0
1/08/20;36;Zona San Camilo;2156;Hacienda Oasis II;5,315899316;804,432149;105539;12344;5869;3075;3400;16111;5343;3692;7076;15784;12944;1220;1620;16214;12746;1151;328;69;259;45145;15854;31163;0;-1872;26781;16651;17474;17169;37681,4887;175,3099999;0,022805;0;0;0;1289,54;30,0999999;0;11,875;0;0;0;0;0;0;0;0
1/09/20;40;Zona San Camilo;2156;Hacienda Oasis II;4,981484746;818,1392964;109373;18552;6614;8364;3574;9207;2146;3685;3376;26679;23716;1436;1527;14344;13073;-575;165;20;145;49242;12726;37743;0;-1227;20047;14250;14253;17183;38231,7742;175,3099999;0,014807;0;0;0;801,41;31,25357103;0;13,375;0,17757;0;0;0;0,013158;0;0;0
1/10/20;44;Zona San Camilo;2156;Hacienda Oasis II;6,848159313;1075,500542;146549;20297;9621;5325;5351;19973;4353;4708;10912;26572;21757;1970;2845;15826;12551;769;4812;4232;580;61821;12123;51432;0;-1734;24274;17238;14968;17276;35364,3934;175,3099999;0,020933;0;0;0;2524,01;33,18285675;11,2;16,17142849;0,361979997;0;0;0;0;0;0;0
1/11/20;49;Zona San Camilo;2156;Hacienda Oasis II;5,690666687;858,8215165;114951;11654;6683;415;4556;13533;6868;3683;2982;24814;21852;1644;1318;15632;12804;339;27;122;-95;59142;15935;45134;0;-1927;19898;14299;17253;17291;35266,8696;175,3099999;0,038182;0;0;0;1513,02;32,92857122;0;15,92499995;0,354324996;0;0;0;0,007042;0;0;0
